id06,county,ed_english,pop2016,hpindex2016,edhigh,hlprof,larent,unemploy
10004,Louth,DUNDALK URBAN NO.1,2176,-16.51820508,20.50900404,18.24448529,7.30194363,27.32426471
10005,Louth,DUNDALK URBAN NO.2,1140,-16.4084025,22.65951192,15.61403509,8.33877499,28.80246568
10006,Louth,DUNDALK URBAN NO.3,1710,-5.32682384,34.48218068,26.31578947,4.74897142,16.89462242
10007,Louth,DUNDALK URBAN NO.4,6130,-8.17345749,29.17599926,28.27079935,6.13067912,18.68319489
10008,Louth,ARDEE RURAL,2935,-3.87757022,28.94935997,40,0.90289582,10.59820137
10009,Louth,ARDEE URBAN,4919,-11.44569377,24.70408187,25.81825574,13.6442381,23.81376111
10010,Louth,CASTLEBELLINGHAM,1716,-6.59118796,30.83531723,34.44055944,8.50101222,17.12226324
10011,Louth,CLONKEEN,677,-4.02526867,29.00450315,36.63220089,0.00E+00,10.36259444
10012,Louth,COLLON,1881,-2.67184112,34.27855027,38.17118554,7.0620882,10.51818176
10013,Louth,DROMIN,626,0.0410714,30.85940376,46.16613419,0.00E+00,6.81846135
10014,Louth,DROMISKIN,2229,-5.06966203,32.90468534,38.0439659,4.96895588,15.85390571
10015,Louth,DRUMCAR,1447,-7.08849629,29.15499263,35.59087768,1.93407817,14.45872675
10016,Louth,DUNLEER,2855,-5.52951021,27.65336924,32.3642732,7.09275727,11.3515323
10017,Louth,STABANNAN,619,0.54157119,31.19336939,46.84975767,0.49811524,5.09000692
10018,Louth,TALLANSTOWN,1036,-8.11451988,24.34411328,35.42471042,9.77794222,12.45278047
10019,Louth,BALLYMASCANLAN,2200,-4.46108818,34.06262968,40.68181818,0.13411897,14.06748149
10020,Louth,BARRONSTOWN,747,-5.07122545,33.27572995,42.30254351,0.00E+00,14.07029831
10021,Louth,CARLINGFORD,2185,-3.67238224,40.00751164,35.33180778,14.54060436,15.42077713
10022,Louth,CASTLERING,1031,-2.21448683,32.17490741,43.06498545,1.26668039,11.04711088
10023,Louth,CASTLETOWN (PT.),4264,-12.63776059,24.9648039,25.1641651,19.08988904,25.98098814
10024,Louth,CREGGAN UPPER,846,-8.32440127,26.13880589,31.678487,0.00E+00,16.03837234
10025,Louth,DARVER,675,1.45360574,32.9132345,38.51851852,0.00E+00,6.63513825
10026,Louth,DRUMMULLAGH,1356,-8.08779096,28.27104851,31.19469027,7.34682127,18.23829681
10027,Louth,DUNDALK RURAL (PT.),19265,-11.1961463,28.57167501,24.02283935,18.37585899,25.22599216
10028,Louth,FAUGHART,953,-8.98916819,24.1992579,30.11542497,0.64458764,14.97803386
10029,Louth,GREENORE,1200,-3.49474893,30.4624973,32,1.76908478,7.23304233
10030,Louth,HAGGARDSTOWN (PT.),6932,1.62372747,46.09750881,49.9422966,6.81935559,11.22243584
10031,Louth,JENKINSTOWN,1281,-2.24342794,35.33611669,42.31069477,0.96362889,9.74601548
10032,Louth,KILLANNY,820,-5.03190943,30.5636084,34.75609756,0.38088874,11.69181132
10033,Louth,LOUTH,1573,-5.48617142,29.20996335,36.04577241,7.4883898,13.35109963
10034,Louth,MANSFIELDSTOWN,857,-2.87306901,31.05097342,40.37339557,1.742615,10.32401769
10035,Louth,RATHCOR,1374,-6.75523254,27.17291341,33.47889374,2.57754677,13.59180046
10036,Louth,RAVENSDALE,1016,-2.67460603,36.80807164,42.42125984,0.94629479,10.05499313
10037,Louth,CLOGHER,3237,-3.78063761,30.90716772,36.05189991,9.46415311,13.2825987
10038,Louth,DYSART,924,-0.09989049,37.67465378,46.64502165,0.68385259,9.04221002
10039,Louth,MONASTERBOICE,1373,1.56121445,39.13406984,47.85142025,0.24233596,7.5647824
10040,Louth,MULLARY,1757,0.10758763,36.38890246,43.767786,1.29343832,8.44383559
10041,Louth,ST. PETER'S (PT.),9721,-5.81760865,31.11847639,32.24976854,12.6134906,15.95880282
10042,Louth,TERMONFECKIN,3545,1.08420142,38.84756569,46.03667137,6.52952759,9.28162902
10047,Louth,ST. MARY'S (LOUTH PT.),6859,-6.92518524,32.74377138,34.10118093,17.02863914,21.16546698
11001,Meath,CEANNANUS MOR (KELLS) URBAN,2133,-15.58734792,20.22486007,19.50304735,22.8030283,27.82338444
11002,Meath,NAVAN URBAN/RURAL (PT.),3619,-8.91128598,27.29294346,22.63056093,8.11590374,21.62963969
11003,Meath,TRIM URBAN/RURAL (PT.),1386,-8.59112048,25.34023145,23.95382395,5.79969009,16.37065739
11004,Meath,DRUMCONDRA,1303,-8.86724463,21.84776539,30.92862625,5.93843268,14.61373288
11005,Meath,GRANGEGEETH,659,-5.83065806,24.69310966,36.41881639,2.30872177,11.96055069
11006,Meath,KILLARY,1248,-7.55096361,23.7529844,34.13461538,1.19016439,12.58083343
11007,Meath,CULMULLIN,1142,4.82465664,41.38817905,49.91243433,0.61433472,4.34582181
11008,Meath,DONAGHMORE,11758,0.66650114,37.7016519,37.40432046,3.10661276,8.54963168
11009,Meath,DUNBOYNE,10094,4.33008895,45.01713694,46.6217555,4.31947054,7.39568575
11010,Meath,DUNSHAUGHLIN,5840,2.40458495,42.16069648,47.75684932,4.17541113,9.0203103
11011,Meath,KILBREW,3635,3.03040066,37.55807648,38.92709766,2.24561628,5.55841625
11012,Meath,KILLEEN,1160,2.89646239,39.19319616,44.05172414,3.87924116,7.16477828
11013,Meath,KILMESSAN,1560,1.1133333,35.10848604,40.25641026,2.46019906,8.55965331
11014,Meath,KILMORE,1589,1.68780736,39.28525375,46.94776589,0.1957905,7.21660672
11015,Meath,RATHFEIGH,988,2.2566964,40.14023959,49.39271255,0.97965978,7.09687202
11016,Meath,RATOATH,11082,4.41286624,42.92649129,49.85562173,2.71037205,5.80022083
11017,Meath,RODANSTOWN,1123,1.08471924,39.66308716,47.99643811,0.00E+00,8.11791605
11018,Meath,SKREEN,1481,2.36832947,41.23897803,45.71235652,2.43123204,7.19783241
11019,Meath,ARDAGH,644,-9.28059328,21.46530276,27.48447205,1.74463862,11.76912542
11020,Meath,BALLINLOUGH,215,-9.10812343,22.5,37.6744186,0.00E+00,10.71428571
11021,Meath,BALRATHBOYNE,526,-4.96095575,28.98525705,37.26235741,9.64467435,11.08751649
11022,Meath,BOHERBOY,317,-4.52468249,20,38.80126183,0.98039216,9.89010989
11023,Meath,BURRY,272,-0.6315633,31.39534884,39.33823529,0.00E+00,4.22535211
11024,Meath,CARRICKLECK,458,-9.78975262,22.4695076,30.56768559,1.28680896,13.54238751
11025,Meath,CASTLEKEERAN,480,-8.32634581,23.46797052,29.16666667,14.68812596,11.52625555
11026,Meath,CEANNANUS MOR (KELLS) RURAL (PT.),4653,-5.85412325,31.16883882,31.27014829,3.10437477,12.67349746
11027,Meath,CRUICETOWN,402,-3.39101344,27.01612903,35.07462687,0.78740157,9.00900901
11028,Meath,GIRLEY,364,-5.07536362,26.92307692,39.28571429,0.76335878,11.11111111
11029,Meath,KILMAINHAM,778,-11.14608662,19.8466032,28.14910026,7.18414115,13.02773383
11030,Meath,KILSKEER,427,-5.65567784,26.53846154,43.55971897,0.00E+00,12.5
11031,Meath,LOUGHAN,399,-8.54867099,25.441822,38.84711779,1.46541157,14.0137578
11032,Meath,MAPERATH,472,-4.37690108,34.90118923,43.6440678,0.57875155,15.42331237
11033,Meath,MARTRY,708,-2.90053701,30.4067279,35.4519774,0.44984095,9.58281021
11034,Meath,MOYBOLGUE,245,-4.40697973,19.75308642,29.79591837,0.00E+00,5.71428571
11035,Meath,MOYNALTY,635,-4.8446544,28.4077566,37.95275591,8.13420062,11.26668949
11036,Meath,NEWCASTLE,442,-6.6144895,21.16755527,34.38914027,0.00E+00,10.27776467
11037,Meath,NEWTOWN,911,-7.21328805,29.20860177,31.61361142,5.32260032,15.64189972
11038,Meath,NOBBER,763,-7.50881938,23.95851796,28.04718218,13.5883906,11.90214776
11039,Meath,POSSECKSTOWN,222,0.24592605,27.43362832,29.27927928,1.5625,5.26315789
11040,Meath,STAHOLMOG,408,-10.60197128,17.05426357,32.10784314,0.72992701,15.04424779
11041,Meath,TELTOWN,913,-4.20648471,29.24051573,35.26834611,0.62270504,9.59297688
11042,Meath,TROHANNY,323,-9.36678485,17.93721973,30.95975232,1.78571429,10.75268817
11043,Meath,ARDCATH,1949,-6.51565324,24.56483948,30.32324269,3.55629586,12.61641069
11044,Meath,DULEEK,5565,-7.17367565,23.17800962,27.4034142,9.75343907,12.06897556
11045,Meath,JULIANSTOWN,10176,-1.99431662,36.86918106,38.93474843,4.66219291,13.14870322
11046,Meath,MELLIFONT,541,-2.7411683,29.69685723,39.92606285,0.00E+00,8.4005625
11047,Meath,ST. MARY'S (MEATH PT.),11864,1.00371176,40.7328486,44.63924477,1.74220994,9.37790487
11048,Meath,STAMULLIN,5009,-0.53452795,36.08221516,39.50888401,1.16472083,8.42508888
11049,Meath,ARDBRACCAN,2076,-3.67882863,29.53058118,37.04238921,1.19204078,10.51181874
11050,Meath,ARDMULCHAN,979,0.61963024,32.24560576,43.20735444,0.29201466,7.54817188
11051,Meath,BECTIVE,1119,0.52389296,36.85247508,45.57640751,2.44479655,7.72767924
11052,Meath,CASTLETOWN,995,-7.26790733,25.56409803,29.64824121,4.53991166,11.4374859
11053,Meath,DONAGHPATRICK,1800,-1.65427222,30.8535459,37.55555556,1.68589606,7.90483668
11054,Meath,KENTSTOWN,2152,-2.54318803,30.23851799,37.17472119,1.72779208,8.89563218
11055,Meath,NAVAN RURAL (PT.),28117,-5.6662902,32.07416578,33.57399438,9.03578227,15.92906931
11056,Meath,PAINESTOWN,1185,-3.02811145,30.51346089,36.03375527,0.80104548,8.45040356
11057,Meath,RATHKENNY,635,-3.53820854,29.2416842,41.57480315,1.37563687,8.84720871
11058,Meath,SLANE,1853,-4.64080541,34.90944843,36.80518079,6.15742042,14.02292134
11059,Meath,STACKALLAN,661,-1.47945595,32.3586125,37.8214826,0.46776914,9.04278277
11060,Meath,TARA,1227,1.68365739,44.02367757,52.48573757,0.00E+00,6.71888637
11061,Meath,CROSSAKEEL,511,-1.52162213,33.9080111,36.98630137,4.29317893,9.88873883
11062,Meath,CROSSKEYS,325,-6.17499908,21.10091743,36,1.66666667,10.11235955
11063,Meath,KILLALLON,301,-4.11800041,27.18446602,41.86046512,0.94339623,11.23595506
11064,Meath,KILLEAGH,427,-5.37165045,23.47432717,38.40749415,4.5842162,10.43235453
11065,Meath,KNOCKLOUGH,212,-6.84837032,20.14925373,34.43396226,2.66666667,7.01754386
11066,Meath,MOYLAGH,395,-6.71547774,26.84962423,30.12658228,3.29801777,8.62900686
11067,Meath,OLDCASTLE,2297,-11.27245887,21.84631583,26.12102743,15.05774069,17.68873899
11068,Meath,STONEFIELD,216,-4.86450084,23.66412214,39.35185185,1.28205128,9.09090909
11069,Meath,ARDNAMULLAN,864,-7.667317,25.77495085,31.13425926,8.40346482,14.25370194
11070,Meath,ATHBOY,2588,-6.72000984,27.93254542,30.0618238,9.11681928,14.0813506
11071,Meath,BALLYBOGGAN,528,-9.47760207,20.48929664,32.95454545,0.66225166,12.4137931
11072,Meath,BALLYCONNELL,743,-4.60034959,24.69256713,39.03095559,0.41030198,10.28057843
11073,Meath,CASTLEJORDAN,427,-13.22954087,16.72426525,25.99531616,4.33589829,15.91502679
11074,Meath,CASTLERICKARD,2122,-0.31203598,34.61680996,40.00942507,1.10625487,9.47506012
11075,Meath,CLOGHBRACK,502,-8.00560587,22.31764526,29.88047809,1.92950676,12.01353676
11076,Meath,CLONMACDUFF,480,0.45941552,29.65517241,47.08333333,0.68965517,5.26315789
11077,Meath,GALLOW,961,1.82737407,36.45476601,44.43288241,0.31134896,6.25483737
11078,Meath,GALTRIM,736,2.27434157,35.59852176,45.38043478,0.44954375,8.30776481
11079,Meath,GRENNANSTOWN,1259,-3.57691345,31.36828742,32.88324067,1.65765948,9.61128798
11080,Meath,HILL OF DOWN,550,-5.47505759,23.45588482,36.72727273,0.00E+00,9.25405743
11081,Meath,INNFIELD,4343,0.42361179,39.86047759,41.69928621,5.58659704,8.22216843
11082,Meath,KILBRIDE,468,1.05680796,40.54982818,47.22222222,0.00E+00,7.08661417
11083,Meath,KILCOOLY,359,0.21337807,35.64356436,50.13927577,0.00E+00,7.52688172
11084,Meath,KILDALKEY,1299,-3.28015808,30.86924526,41.18552733,1.56995387,10.31194159
11085,Meath,KILLACONNIGAN,2234,-10.32954546,21.56468294,30.30438675,14.4059098,18.39637782
11086,Meath,KILLYON,532,-6.91913783,25.26530612,33.64661654,0.52166934,13.4116599
11087,Meath,LARACOR,631,5.7355448,35.70345009,47.38510301,0.00E+00,4.16557877
11088,Meath,RAHINSTOWN,496,-3.55593523,30.09302065,34.87903226,1.2532694,11.45240354
11089,Meath,RATHMOLYON,1407,-2.80416077,28.83026701,37.24235963,3.85261347,9.90558393
11090,Meath,RATHMORE,1024,-1.03971395,33.84486197,44.921875,0.95616982,9.83903377
11091,Meath,SUMMERHILL,1334,-5.39154927,29.63172161,35.53223388,15.16911399,13.91155345
11092,Meath,TRIM RURAL (PT.),8793,-1.19388794,36.60326866,39.25850108,8.59083033,12.60975415
12001,Offaly,BIRR URBAN,4415,-12.64111047,25.38752525,24.53001133,18.36940918,22.1742971
12002,Offaly,TULLAMORE URBAN,11437,-10.58598437,29.45651049,28.23292822,15.88852177,23.45195595
12003,Offaly,BALLYCUMBER,741,-9.52931823,22.58091091,27.93522267,7.17900521,15.82661511
12004,Offaly,BANAGHER,2106,-12.27519716,21.24020407,24.73884141,12.45224086,19.71525438
12005,Offaly,BIRR RURAL,1227,-10.58907204,21.73003647,28.2803586,12.04502651,19.02917343
12006,Offaly,BROUGHAL,117,-1.92984953,27.77777778,31.62393162,0.00E+00,7.31707317
12007,Offaly,CLOGHAN,980,-9.7105532,22.15122377,26.53061224,14.02286122,13.81980226
12008,Offaly,CLONMACNOISE,341,-2.16751839,27.10280374,34.01759531,0.88495575,4.44444444
12009,Offaly,DERRINBOY,305,-4.85890254,34.19689119,41.63934426,0.00E+00,16.85393258
12010,Offaly,DERRYAD,252,-2.98354265,27.67295597,41.66666667,3.40909091,11.11111111
12011,Offaly,DOON,465,-2.40031157,27.32141713,38.06451613,0.00E+00,10.09730129
12012,Offaly,DROMOYLE,337,-5.90270954,25.12562814,40.65281899,0.00E+00,10.22727273
12013,Offaly,DRUMCULLEN,397,3.48762812,36.14457831,46.59949622,1.48148148,5.08474576
12014,Offaly,EGLISH,147,1.04959555,28.57142857,41.49659864,0.00E+00,2.38095238
12015,Offaly,FERBANE,1223,-8.01389488,24.26583581,27.55519215,2.40760031,11.86478558
12016,Offaly,GALLEN,543,-17.04150614,16.84412159,16.02209945,14.4719507,21.74798642
12017,Offaly,HINDS,307,-0.59011233,34.14634146,33.8762215,0.00E+00,7.95454545
12018,Offaly,HUNTSTON,357,-8.6885966,20.01765723,31.65266106,0.00E+00,16.20311103
12019,Offaly,KILCOLMAN,377,-3.98817742,29.04564315,41.11405836,0.00E+00,9.34579439
12020,Offaly,KILCORMAC,1385,-13.55868203,20.24271391,23.89891697,11.23763131,25.65306209
12021,Offaly,KILLYON,258,-2.88086104,26.55367232,41.86046512,0.00E+00,8.75
12022,Offaly,KINNITTY,544,-7.14102472,25.19521219,28.30882353,5.81727256,13.13623366
12023,Offaly,KNOCKBARRON,199,0.22906595,35.59322034,37.68844221,3.07692308,7.40740741
12024,Offaly,LEA,342,-13.15958666,14.88372093,19.88304094,0.00E+00,14.28571429
12025,Offaly,LETTER,158,-6.65686839,23.71134021,40.50632911,0.00E+00,7.69230769
12026,Offaly,LUMCLOON,349,-9.03349014,21.42857143,26.07449857,10,12.38095238
12027,Offaly,LUSMAGH,538,-6.94766246,25.45738133,32.71375465,0.52221632,12.17034338
12028,Offaly,MOUNTERIN,249,-1.35989193,27.74193548,41.76706827,5.12820513,3.27868852
12029,Offaly,MOYCLARE,635,-5.69017356,23.97701577,32.5984252,1.78359728,10.3881605
12030,Offaly,SEIRKIERAN,466,-4.55117104,23.21492242,33.47639485,0.00E+00,9.30818438
12031,Offaly,SHANNONBRIDGE,267,-11.30681012,20.87912088,24.34456929,7.47663551,9.5890411
12032,Offaly,SHANNONHARBOUR,324,-7.62058618,25.92592593,33.02469136,1.86915888,11.95652174
12033,Offaly,SRAH,704,-18.56780743,15.92562964,17.75568182,9.58316613,26.19025392
12035,Offaly,BALLYBURLY,1364,-12.42505751,20.64641152,24.19354839,7.2029586,18.81392772
12036,Offaly,BALLYMACWILLIAM,636,-8.8525128,25.74612568,32.54716981,0.48530479,15.6445278
12037,Offaly,BRACKNAGH,1050,-8.26309248,24.26209329,31.04761905,1.53469388,12.74521436
12038,Offaly,CLONBULLOGE,772,-10.84757625,23.04012469,26.55440415,8.11135637,14.67596498
12039,Offaly,CLONMORE,433,-8.4261421,26.12074223,33.25635104,1.31552022,19.93210414
12040,Offaly,CROGHAN,547,-7.90804337,20.45218858,29.79890311,1.22026481,11.54868275
12041,Offaly,EDENDERRY RURAL,816,-5.62010143,28.96629289,42.76960784,0.00E+00,12.37629588
12042,Offaly,EDENDERRY URBAN,7001,-13.2574146,17.94655067,19.34009427,12.45103906,20.92607932
12044,Offaly,KNOCKDRIN,204,-12.11587401,21.23893805,23.03921569,0.00E+00,15.38461538
12045,Offaly,MONASTERORIS,806,-4.7303409,29.82916587,35.73200993,0.00E+00,13.05172105
12046,Offaly,AGHANCON,378,-6.42179287,25.02349412,37.03703704,1.53920154,11.15079365
12047,Offaly,BALLINCOR,156,-2.29159965,28.44036697,46.79487179,1.72413793,8.5106383
12048,Offaly,BARNA,165,-6.51079843,24.7706422,40.60606061,5.17241379,9.30232558
12049,Offaly,CANGORT,202,-8.30260579,28.22580645,36.63366337,1.61290323,12
12050,Offaly,CULLENWAINE,680,-6.55914405,25.08551633,33.67647059,4.01363023,13.50569227
12051,Offaly,DUNKERRIN,357,-2.41572936,21.6,44.81792717,3.30578512,4.81927711
12052,Offaly,ETTAGH,523,-3.87390262,29.65138764,39.00573614,1.8309147,12.20558567
12053,Offaly,GORTEEN,282,-8.52071992,23.46368715,36.87943262,1.04166667,17.94871795
12054,Offaly,MOUNTHEATON,693,-4.72517033,25.60124803,26.40692641,0.00E+00,8.33776549
12055,Offaly,ROSCOMROE,153,-6.4591904,19.04761905,34.64052288,2.17391304,5.26315789
12056,Offaly,SHINRONE,965,-14.59665508,20.39003965,24.24870466,12.4147901,20.20415854
12057,Offaly,TEMPLEHARRY,229,-10.17209225,19.25925926,25.32751092,0.00E+00,10.60606061
12058,Offaly,TULLA,109,-10.76628175,20.54794521,25.68807339,0.00E+00,13.33333333
12059,Offaly,BALLYCOMMON,599,-0.88583258,26.55181062,37.72954925,1.02363311,5.8032552
12060,Offaly,BALLYSHEAR,396,-8.52881687,25.21008403,30.80808081,1.57480315,16.36363636
12061,Offaly,BAWN,369,-8.79910199,26.76767677,27.100271,3.73831776,11.45833333
12062,Offaly,CAPPANCUR,1531,-2.22377532,30.25094165,40.16982364,4.04134933,8.50009631
12063,Offaly,CLARA,3956,-13.56706854,19.15826121,23.50859454,13.40347956,20.43367159
12064,Offaly,CLONYGOWAN,567,-6.1770278,26.89369747,33.86243386,3.0643739,11.73611064
12065,Offaly,DAINGEAN,1486,-13.00530069,15.97733449,23.0820996,11.56183296,18.06903492
12066,Offaly,DERRYCOOLEY,261,-10.15610551,22.15909091,24.5210728,1.1627907,12
12067,Offaly,DURROW,759,4.6336492,41.72804731,48.8801054,1.71220211,4.46026658
12068,Offaly,GEASHILL,1607,-4.87657464,28.42201927,36.02986932,4.27925581,11.50030489
12069,Offaly,GORTEEN,356,-0.9931324,33.66834171,46.62921348,3.57142857,8.23529412
12070,Offaly,HAMMERLANE,555,-2.98917523,22.39215686,38.01801802,0.00E+00,8.27350427
12071,Offaly,KILCLONFERT,368,-2.22405864,30,43.75,0.86956522,9.67741935
12072,Offaly,KILCUMRERAGH,532,1.11556118,36.64166521,44.36090226,0.00E+00,6.83167522
12073,Offaly,KILLEIGH,1231,-4.55324186,24.37506028,36.31194151,2.1707293,10.3367087
12074,Offaly,KILLOOLY,270,-1.04576118,28.74251497,41.48148148,0.00E+00,4.05405405
12075,Offaly,KILLOUGHY,711,-3.40953379,28.13546962,37.69338959,5.08055816,13.04691717
12076,Offaly,MOUNTBRISCOE,244,-11.18347139,20.42253521,27.45901639,1.4084507,13.88888889
12077,Offaly,O'DEMPSEY,166,-7.60769042,25.55555556,28.91566265,2.04081633,10.81081081
12078,Offaly,PORTARLINGTON NORTH,2404,-11.27247585,19.99717403,25.04159734,8.01727717,15.75157134
12079,Offaly,RAHAN,714,-6.37553225,28.50924613,36.41456583,3.04840686,13.76470087
12080,Offaly,RAHEENAKEERAN,399,-16.39000165,15.09433962,19.54887218,5.51724138,18.5840708
12081,Offaly,RATHFESTON,432,-3.28571253,25.27472527,38.19444444,0.6993007,5.40540541
12082,Offaly,RATHROBIN,404,-6.10963476,23.20825833,32.92079208,3.08312281,9.74655158
12083,Offaly,SCREGGAN,1457,-2.96339295,32.91229197,42.69045985,3.81242862,10.65036924
12084,Offaly,SILVERBROOK,772,1.67596966,38.4200601,43.9119171,0.42171491,7.3177142
12085,Offaly,TINAMUCK,277,-5.8582079,29.51807229,37.54512635,1.11111111,14.47368421
12086,Offaly,TINNYCROSS,433,-1.60209688,29.47605347,41.33949192,0.00E+00,7.5807031
12087,Offaly,TULLAMORE RURAL,3218,-2.25367418,40.92049894,36.94841516,5.98968737,13.2235996
12701,Offaly,Esker/Ballaghassaan,474,-4.4551783,25.66666667,34.59915612,0.00E+00,9.02255639
13001,Westmeath,ATHLONE EAST URBAN,4382,-7.47442761,35.72921581,28.06937471,9.35753928,20.83870669
13002,Westmeath,ATHLONE WEST URBAN,3260,-13.77075835,27.25373266,20.76687117,18.73213598,28.62332443
13003,Westmeath,ATHLONE EAST RURAL,7560,-6.75047965,36.73434082,26.85185185,12.72736493,21.05108669
13004,Westmeath,AUBURN,724,0.34967554,39.29289969,43.78453039,1.15837994,10.89656519
13005,Westmeath,BALLYBRODER,249,-4.42811444,26.38888889,40.16064257,0.00E+00,10.52631579
13006,Westmeath,BELLANALACK,579,-1.90823893,35.09308812,43.69602763,2.57389889,10.15227203
13007,Westmeath,CARN,774,-2.16976481,32.43985347,38.24289406,0.00E+00,10.04119938
13008,Westmeath,CASTLEDALY,715,-3.26646361,32.81607842,35.38461538,2.62357341,10.91625784
13009,Westmeath,GLASSAN,846,4.20746612,49.03535761,54.72813239,0.69504616,10.1138618
13010,Westmeath,KILCUMRERAGH,362,-2.97482478,30.26315789,37.29281768,0.00E+00,8.08080808
13011,Westmeath,KILLINURE,416,5.09150938,45.2991453,44.71153846,0.00E+00,4.91803279
13012,Westmeath,MOATE,3088,-5.76428769,34.91902866,31.89766839,9.9808075,15.11817024
13013,Westmeath,MOUNT TEMPLE,651,-1.25162961,35.31187671,38.70967742,0.9660093,9.17051665
13014,Westmeath,MOYDRUM,2922,2.65778328,48.71985738,46.2696783,2.82239781,8.77044211
13015,Westmeath,MUCKANAGH,170,-5.31878922,33.01886792,37.64705882,0.00E+00,13.95348837
13016,Westmeath,TUBBRIT,689,-3.42384289,24.96327862,37.15529753,0.00E+00,6.89077556
13017,Westmeath,UMMA,272,-3.34650555,29.28176796,39.70588235,1.05263158,11.84210526
13018,Westmeath,ARDNAGRAGH,412,-7.27114664,28.35820896,34.46601942,0.00E+00,12.29508197
13019,Westmeath,BALLYMORE,734,-8.49178512,23.74204108,30.24523161,15.79581921,15.27191561
13020,Westmeath,DOONIS,234,5.33773444,36.84210526,43.58974359,1.1627907,1.61290323
13021,Westmeath,DRUMRANEY,273,-3.94935228,29.09090909,35.8974359,1.17647059,7.57575758
13022,Westmeath,NOUGHAVAL,398,-4.37590284,30.9623431,39.44723618,2.41935484,9.90990991
13023,Westmeath,PIERCETOWN,111,-9.62316984,18.84057971,36.03603604,0.00E+00,13.79310345
13024,Westmeath,TEMPLEPATRICK,185,-9.13336202,24.81203008,31.89189189,9.85915493,12.06896552
13025,Westmeath,WINETOWN,132,-11.99198836,23.37662338,31.81818182,2.3255814,23.80952381
13026,Westmeath,BOHERQUILL,152,-12.74250117,25.84269663,31.57894737,1.85185185,26.31578947
13027,Westmeath,COOLE,239,-8.84912208,19.375,33.05439331,2.3255814,12.5
13028,Westmeath,COOLURE,301,-4.87961505,26.92307692,36.87707641,0.86956522,10.34482759
13029,Westmeath,FINNEA,265,-14.00950505,17.96407186,19.62264151,10.41666667,16.66666667
13030,Westmeath,GLORE,182,-5.03591292,27.52293578,34.61538462,4.6875,6.81818182
13031,Westmeath,KNOCKARROW,109,-8.59989242,30.1369863,44.03669725,2.27272727,13.79310345
13032,Westmeath,RATHOWEN,363,-10.08370492,18.56265369,27.54820937,16.08297719,16.66656255
13033,Westmeath,STREET,269,-15.18983669,22.2826087,36.80297398,4.85436893,28.57142857
13034,Westmeath,BALLINLOUGH,163,-1.6230117,29.12621359,39.26380368,0.00E+00,7.69230769
13035,Westmeath,BALLYHEALY,293,-11.19587417,18.85714286,22.18430034,1,19.31818182
13036,Westmeath,BALLYNASKEAGH,282,-7.88440074,20.93023256,34.39716312,0.00E+00,12.32876712
13037,Westmeath,BRACKLIN,259,-8.50167767,22.61904762,38.996139,2.29885057,17.64705882
13038,Westmeath,CLONARNEY,504,-10.30648953,23.26188832,29.36507937,2.51978471,16.85397418
13039,Westmeath,COLLINSTOWN,501,-8.96807925,27.98320884,28.14371257,10.63239375,18.15868263
13040,Westmeath,COPPERALLEY,278,-9.55988145,20.43010753,25.89928058,0.00E+00,11.68831169
13041,Westmeath,DELVIN,1072,-11.22116728,25.326014,27.33208955,12.14122004,22.67760289
13042,Westmeath,FAUGHALSTOWN,237,-4.80279677,26,34.17721519,0.00E+00,10.16949153
13043,Westmeath,FORE EAST,392,-8.23045858,20.57382968,33.92857143,0.00E+00,11.01391028
13044,Westmeath,FORE WEST,386,-5.29946317,31.38075314,36.01036269,3.0075188,11.9266055
13045,Westmeath,HILLTOWN,268,-10.21041895,23.29545455,34.32835821,1.02040816,15
13046,Westmeath,KILCUMNY,202,-12.696922,22.04724409,25.24752475,7.59493671,19.60784314
13047,Westmeath,KILLUA,1046,-6.38206096,24.67200441,32.21797323,7.57110112,10.436936
13048,Westmeath,KILLULAGH,469,-5.35785153,27.3051494,36.24733475,0.6663113,17.22414712
13049,Westmeath,KILPATRICK,212,1.65664794,35.11450382,50.94339623,0.00E+00,7.69230769
13050,Westmeath,KINTURK,1344,-13.40373164,19.42383835,22.61904762,13.54575445,24.75990066
13051,Westmeath,RIVERDALE,461,-2.60456956,33.56659529,37.74403471,0.00E+00,9.25756222
13052,Westmeath,ROSMEAD,312,-5.19315952,22.95918367,36.21794872,1.92307692,15.11627907
13053,Westmeath,ARDNAGLEW,276,-1.05441963,34.50292398,47.10144928,0.00E+00,7.8125
13055,Westmeath,BALLYKILMORE,732,-7.56726756,28.79157846,35.38251366,3.75071559,17.88594719
13056,Westmeath,BALLYMORIN,326,-1.94441529,36.45320197,46.3190184,0.96153846,12.63157895
13057,Westmeath,BALLYNAGORE,511,-6.4592296,27.32880188,35.22504892,0.00E+00,11.69615584
13058,Westmeath,BELVIDERE,707,-0.73798674,43.44894637,47.24186704,1.21884622,13.99527908
13059,Westmeath,CARRICK,332,0.72502957,36,40.96385542,0.89285714,6.25
13060,Westmeath,CASTLE,876,3.64866449,48.82529989,55.3652968,2.96604188,9.14366836
13061,Westmeath,CASTLELOST,1692,-11.5434224,20.53507446,26.65484634,8.656476,18.72760663
13062,Westmeath,CASTLETOWN,737,-6.29562525,31.19860098,39.34871099,6.29016154,11.69370431
13063,Westmeath,CHURCHTOWN,341,2.41907846,30.92783505,41.05571848,0.98039216,3.40909091
